workerId,group,cond,valence,s1_color,Cong,study,exprating,valrating,arrating
12398,UG,exp,neu,blue,0,1,30,76,36
12398,UG,val_arr,neu,blue,0,1,30,54,46
12398,UG,exp,neu,blue,0,1,33,54,46
12398,UG,exp,neu,red,1,1,33,54,46
12398,UG,val_arr,neg,blue,1,1,33,65,26
12398,UG,exp,neg,red,0,1,30,65,26
12398,UG,exp,neg,red,0,1,56,65,26
12398,UG,val_arr,neg,red,0,1,56,26,74
12398,UG,val_arr,neu,red,1,1,56,89,14
12398,UG,exp,neu,red,1,1,62,89,14
12398,UG,exp,neg,blue,1,1,29,89,14
12398,UG,val_arr,neg,red,0,1,29,0,90
12398,UG,exp,neu,blue,0,1,25,0,90
12398,UG,exp,neu,blue,0,1,33,0,90
12398,UG,val_arr,neu,blue,0,1,33,77,36
12398,UG,val_arr,neg,red,0,1,33,50,50
12398,UG,val_arr,neg,red,0,1,33,37,59
12398,UG,val_arr,neg,red,0,1,33,13,82
12398,UG,val_arr,neg,blue,1,1,33,40,50
12398,UG,val_arr,neg,red,0,1,33,39,67
12398,UG,val_arr,neg,red,0,1,33,24,63
12396,UG,exp,neg,red,1,1,51,60,28
12396,UG,val_arr,neg,blue,0,1,51,47,53
12396,UG,exp,neg,blue,0,1,45,47,53
12396,UG,exp,neg,blue,0,1,52,47,53
12396,UG,val_arr,neu,blue,1,1,52,47,47
12396,UG,exp,neg,blue,0,1,53,47,47
12396,UG,val_arr,neu,red,0,1,53,46,54
12396,UG,val_arr,neu,red,0,1,53,59,39
12396,UG,val_arr,neu,red,0,1,53,57,44
12396,UG,val_arr,neu,red,0,1,53,51,44
12396,UG,exp,neg,blue,0,1,45,51,44
12396,UG,val_arr,neu,red,0,1,45,52,46
12396,UG,exp,neu,blue,1,1,52,52,46
12396,UG,exp,neu,blue,1,1,56,52,46
12396,UG,exp,neg,blue,0,1,49,52,46
12396,UG,exp,neu,red,0,1,51,52,46
12396,UG,val_arr,neg,blue,0,1,51,41,47
12396,UG,val_arr,neu,red,0,1,51,52,46
12396,UG,exp,neu,red,0,1,45,52,46
12396,UG,val_arr,neg,blue,0,1,45,50,45
12396,UG,val_arr,neg,blue,0,1,45,39,51
12396,UG,exp,neu,red,0,1,51,39,51
12396,UG,val_arr,neu,red,0,1,51,54,44
12396,UG,val_arr,neu,blue,1,1,51,66,31
12396,UG,val_arr,neu,blue,1,1,51,51,45
12396,UG,val_arr,neu,red,0,1,51,55,44
12396,UG,exp,neg,red,1,1,51,55,44
12396,UG,exp,neg,blue,0,1,46,55,44
12396,UG,exp,neu,red,0,1,56,55,44
12396,UG,exp,neu,red,0,1,45,55,44
12396,UG,exp,neg,blue,0,1,53,55,44
12396,UG,val_arr,neg,red,1,1,53,55,45
12396,UG,exp,neu,red,0,1,42,55,45
12396,UG,val_arr,neu,red,0,1,42,54,44
12396,UG,exp,neu,blue,1,1,51,54,44
12396,UG,val_arr,neu,blue,1,1,51,51,50
12396,UG,val_arr,neu,red,0,1,51,49,51
12396,UG,exp,neg,blue,0,1,45,49,51
12396,UG,val_arr,neu,red,0,1,45,51,55
12396,UG,exp,neg,blue,0,1,52,51,55
12396,UG,val_arr,neg,blue,0,1,52,44,45
12396,UG,exp,neg,blue,0,1,45,44,45
12396,UG,val_arr,neg,red,1,1,45,44,54
12396,UG,exp,neg,blue,0,1,45,44,54
12396,UG,exp,neg,blue,0,1,54,44,54
12396,UG,exp,neu,red,0,1,48,44,54
12396,UG,exp,neg,blue,0,1,52,44,54
12396,UG,val_arr,neu,red,0,1,52,49,54
12396,UG,val_arr,neu,red,0,1,52,51,51
12396,UG,val_arr,neu,blue,1,1,52,55,48
12396,UG,exp,neu,red,0,1,55,55,48
12396,UG,exp,neg,blue,0,1,47,55,48
12396,UG,val_arr,neg,red,1,1,47,36,43
12396,UG,val_arr,neg,blue,0,1,47,31,49
12396,UG,val_arr,neg,blue,0,1,47,30,48
12396,UG,exp,neg,red,1,1,51,30,48
12396,UG,exp,neu,red,0,1,46,30,48
12396,UG,val_arr,neu,red,0,1,46,50,49
12396,UG,val_arr,neg,blue,0,1,46,35,49
12396,UG,val_arr,neg,blue,0,1,46,42,51
12396,UG,exp,neu,red,0,1,52,42,51
12396,UG,exp,neu,red,0,1,42,42,51
12396,UG,exp,neg,red,1,1,49,42,51
12396,UG,val_arr,neg,blue,0,1,49,33,51
12396,UG,exp,neu,blue,1,1,50,33,51
12396,UG,val_arr,neg,red,1,1,50,44,50
12396,UG,exp,neu,blue,1,1,55,44,50
12396,UG,exp,neu,red,0,1,45,44,50
12396,UG,exp,neg,red,1,1,46,44,50
12396,UG,val_arr,neg,blue,0,1,46,51,49
12396,UG,val_arr,neg,blue,0,1,46,46,53
12396,UG,val_arr,neg,blue,0,1,46,39,45
12396,UG,val_arr,neu,red,0,1,46,52,60
12396,UG,exp,neu,red,0,1,50,52,60
12396,UG,val_arr,neg,red,1,1,50,44,46
12396,UG,val_arr,neg,blue,0,1,50,31,52
12396,UG,exp,neu,red,0,1,52,31,52
12396,UG,exp,neg,blue,0,1,43,31,52
12396,UG,exp,neu,red,0,1,52,31,52
12396,UG,val_arr,neg,blue,0,1,52,28,54
12391,CG,exp,neu,blue,0,1,10,60,20
12391,CG,exp,neg,red,0,1,85,60,20
12391,CG,val_arr,neg,blue,1,1,85,47,10
12391,CG,val_arr,neu,red,1,1,85,65,10
12391,CG,val_arr,neu,blue,0,1,85,50,5
12391,CG,val_arr,neg,red,0,1,85,10,75
12391,CG,exp,neu,blue,0,1,40,10,75
12391,CG,val_arr,neu,blue,0,1,40,75,30
12391,CG,exp,neg,red,0,1,60,75,30
12391,CG,exp,neg,blue,1,1,25,75,30
12391,CG,val_arr,neu,blue,0,1,25,55,10
12391,CG,val_arr,neu,blue,0,1,25,65,15
12391,CG,val_arr,neu,blue,0,1,25,50,15
12391,CG,exp,neu,red,1,1,75,50,15
12391,CG,val_arr,neu,red,1,1,75,85,60
12391,CG,val_arr,neg,red,0,1,75,20,65
12391,CG,val_arr,neu,red,1,1,75,90,20
12391,CG,val_arr,neu,blue,0,1,75,75,10
12391,CG,exp,neg,red,0,1,60,75,10
12391,CG,exp,neu,red,1,1,65,75,10
12391,CG,val_arr,neg,red,0,1,65,30,45
12391,CG,val_arr,neg,red,0,1,65,15,55
12391,CG,exp,neu,blue,0,1,40,15,55
12391,CG,exp,neu,blue,0,1,40,15,55
12391,CG,val_arr,neu,red,1,1,40,50,5
12391,CG,exp,neu,blue,0,1,30,50,5
12391,CG,exp,neg,red,0,1,55,50,5
12391,CG,exp,neu,blue,0,1,25,50,5
12391,CG,val_arr,neg,red,0,1,25,15,70
12391,CG,val_arr,neg,red,0,1,25,35,20
12391,CG,exp,neg,red,0,1,80,35,20
12391,CG,val_arr,neg,blue,1,1,80,40,60
12391,CG,val_arr,neg,blue,1,1,80,40,65
12391,CG,val_arr,neu,red,1,1,80,55,5
12391,CG,val_arr,neu,blue,0,1,80,60,5
12391,CG,exp,neg,red,0,1,80,60,5
12391,CG,exp,neg,red,0,1,80,60,5
12391,CG,exp,neg,red,0,1,90,60,5
12391,CG,val_arr,neg,blue,1,1,90,30,40
12391,CG,exp,neu,blue,0,1,40,30,40
12391,CG,exp,neg,blue,1,1,35,30,40
12391,CG,val_arr,neg,red,0,1,35,30,45
12391,CG,exp,neu,blue,0,1,45,30,45
12391,CG,exp,neg,blue,1,1,45,30,45
12391,CG,exp,neu,blue,0,1,50,30,45
12391,CG,val_arr,neu,blue,0,1,50,50,25
12391,CG,exp,neu,blue,0,1,50,50,25
12391,CG,exp,neu,blue,0,1,45,50,25
12391,CG,exp,neg,red,0,1,85,50,25
12391,CG,val_arr,neg,blue,1,1,85,0,85
12391,CG,val_arr,neg,red,0,1,85,40,40
12391,CG,exp,neu,blue,0,1,55,40,40
12391,CG,exp,neg,blue,1,1,45,40,40
12391,CG,val_arr,neu,blue,0,1,45,70,15
12391,CG,val_arr,neu,blue,0,1,45,60,10
12391,CG,exp,neg,blue,1,1,45,60,10
12391,CG,val_arr,neu,blue,0,1,45,55,10
12391,CG,exp,neu,blue,0,1,50,55,10
12391,CG,exp,neu,red,1,1,90,55,10
12391,CG,exp,neg,red,0,1,85,55,10
12391,CG,val_arr,neu,blue,0,1,85,70,10
12391,CG,exp,neu,blue,0,1,50,70,10
12391,CG,val_arr,neg,red,0,1,50,10,75
12391,CG,exp,neu,red,1,1,90,10,75
12391,CG,val_arr,neg,red,0,1,90,35,30
12391,CG,val_arr,neu,blue,0,1,90,50,0
12391,CG,exp,neg,red,0,1,85,50,0
12391,CG,exp,neg,red,0,1,90,50,0
12391,CG,exp,neu,blue,0,1,45,50,0
12391,CG,val_arr,neu,blue,0,1,45,50,40
12391,CG,val_arr,neg,red,0,1,45,25,60
12391,CG,val_arr,neu,blue,0,1,45,50,20
12391,CG,exp,neg,red,0,1,90,50,20
12391,CG,exp,neg,red,0,1,90,50,20
12391,CG,val_arr,neg,red,0,1,90,30,40
12391,CG,exp,neu,red,1,1,90,30,40
12391,CG,exp,neg,red,0,1,90,30,40
12391,CG,val_arr,neg,red,0,1,90,5,85
12391,CG,val_arr,neg,red,0,1,90,0,90
12391,CG,val_arr,neg,red,0,1,90,45,20
12390,CG,exp,neu,blue,0,1,17,92,21
12390,CG,exp,neg,red,0,1,80,92,21
12390,CG,exp,neu,blue,0,1,1,92,21
12390,CG,exp,neg,red,0,1,100,92,21
12390,CG,val_arr,neu,blue,0,1,100,61,25
12390,CG,val_arr,neu,blue,0,1,100,55,50
12390,CG,exp,neu,red,1,1,100,55,50
12390,CG,val_arr,neu,red,1,1,100,50,50
12390,CG,exp,neg,blue,1,1,23,50,50
12390,CG,val_arr,neg,red,0,1,23,10,61
12390,CG,exp,neg,blue,1,1,56,10,61
12390,CG,exp,neg,blue,1,1,81,10,61
12390,CG,exp,neu,blue,0,1,87,10,61
12390,CG,val_arr,neg,red,0,1,87,32,50
12390,CG,val_arr,neu,blue,0,1,87,64,24
12390,CG,exp,neu,blue,0,1,44,64,24
12390,CG,val_arr,neu,blue,0,1,44,77,29
12390,CG,val_arr,neg,red,0,1,44,15,69
12390,CG,val_arr,neg,red,0,1,44,50,50
12390,CG,val_arr,neu,blue,0,1,44,58,20
12390,CG,val_arr,neg,red,0,1,44,39,50
12390,CG,val_arr,neg,blue,1,1,44,17,68
12390,CG,exp,neu,blue,0,1,57,17,68
12390,CG,exp,neg,red,0,1,77,17,68
12390,CG,exp,neg,blue,1,1,81,17,68
12390,CG,val_arr,neu,red,1,1,81,50,50
12390,CG,exp,neu,red,1,1,67,50,50
12390,CG,val_arr,neu,blue,0,1,67,50,31
12390,CG,exp,neg,red,0,1,50,50,31
12390,CG,exp,neg,red,0,1,65,50,31
12390,CG,val_arr,neg,red,0,1,65,14,63
12390,CG,val_arr,neu,red,1,1,65,43,50
12390,CG,exp,neu,blue,0,1,50,43,50
12390,CG,val_arr,neg,red,0,1,50,17,63
12390,CG,val_arr,neu,blue,0,1,50,32,57
12390,CG,val_arr,neg,blue,1,1,50,39,50
12390,CG,exp,neg,red,0,1,60,39,50
12390,CG,exp,neu,blue,0,1,57,39,50
12390,CG,val_arr,neg,red,0,1,57,34,58
12390,CG,val_arr,neg,red,0,1,57,42,55
12390,CG,exp,neg,red,0,1,72,42,55
12390,CG,exp,neu,blue,0,1,40,42,55
12390,CG,exp,neu,red,1,1,70,42,55
12390,CG,exp,neg,red,0,1,50,42,55
12390,CG,exp,neu,blue,0,1,33,42,55
12390,CG,val_arr,neu,blue,0,1,33,62,35
12390,CG,exp,neu,red,1,1,70,62,35
12390,CG,exp,neu,blue,0,1,39,62,35
12390,CG,val_arr,neg,red,0,1,39,6,83
12390,CG,exp,neg,red,0,1,76,6,83
12390,CG,exp,neg,red,0,1,77,6,83
12390,CG,exp,neg,red,0,1,93,6,83
12390,CG,exp,neg,red,0,1,90,6,83
12390,CG,exp,neg,red,0,1,94,6,83
12390,CG,val_arr,neu,blue,0,1,94,83,17
12390,CG,val_arr,neu,blue,0,1,94,68,37
12390,CG,val_arr,neg,blue,1,1,94,50,50
12390,CG,exp,neu,blue,0,1,39,50,50
12390,CG,val_arr,neg,red,0,1,39,38,50
12390,CG,exp,neu,blue,0,1,65,38,50
12390,CG,exp,neu,red,1,1,79,38,50
12390,CG,val_arr,neu,red,1,1,79,50,18
12390,CG,exp,neg,blue,1,1,50,50,18
12390,CG,exp,neg,red,0,1,50,50,18
12390,CG,val_arr,neg,red,0,1,50,30,60
12390,CG,val_arr,neu,blue,0,1,50,50,50
12390,CG,val_arr,neg,blue,1,1,50,22,58
12390,CG,exp,neu,blue,0,1,50,22,58
12390,CG,exp,neu,blue,0,1,24,22,58
12390,CG,exp,neu,blue,0,1,20,22,58
12390,CG,val_arr,neg,red,0,1,20,34,61
12390,CG,val_arr,neu,blue,0,1,20,87,10
12390,CG,val_arr,neu,blue,0,1,20,55,50
12390,CG,val_arr,neu,blue,0,1,20,86,7
12390,CG,exp,neg,red,0,1,80,86,7
12390,CG,val_arr,neu,blue,0,1,80,77,13
12390,CG,val_arr,neg,red,0,1,80,3,57
12390,CG,val_arr,neg,red,0,1,80,9,54
12390,CG,val_arr,neu,red,1,1,80,87,1
12390,CG,val_arr,neg,blue,1,1,80,7,59
12389,UG,exp,neg,red,1,1,50,83,11
12389,UG,val_arr,neg,blue,0,1,50,0,50
12389,UG,exp,neu,red,0,1,50,0,50
12389,UG,exp,neg,blue,0,1,50,0,50
12389,UG,val_arr,neg,blue,0,1,50,0,87
12389,UG,val_arr,neu,blue,1,1,50,39,50
12389,UG,val_arr,neg,blue,0,1,50,0,68
12389,UG,exp,neu,red,0,1,50,0,68
12389,UG,exp,neg,blue,0,1,50,0,68
12389,UG,exp,neg,blue,0,1,50,0,68
12389,UG,exp,neg,red,1,1,50,0,68
12389,UG,val_arr,neu,red,0,1,50,50,50
12389,UG,exp,neu,red,0,1,50,50,50
12389,UG,val_arr,neg,red,1,1,50,0,50
12389,UG,val_arr,neu,red,0,1,50,50,50
12389,UG,exp,neu,red,0,1,62,50,50
12389,UG,exp,neg,blue,0,1,60,50,50
12389,UG,exp,neu,red,0,1,56,50,50
12389,UG,val_arr,neu,red,0,1,56,50,50
12389,UG,val_arr,neg,blue,0,1,56,11,56
12389,UG,exp,neg,blue,0,1,50,11,56
12389,UG,exp,neu,blue,1,1,33,11,56
12389,UG,exp,neu,red,0,1,45,11,56
12389,UG,val_arr,neu,red,0,1,45,57,50
12389,UG,val_arr,neg,blue,0,1,45,0,74
12389,UG,val_arr,neu,red,0,1,45,50,50
12389,UG,val_arr,neg,blue,0,1,45,5,84
12389,UG,val_arr,neu,red,0,1,45,50,50
12389,UG,exp,neu,red,0,1,61,50,50
12389,UG,val_arr,neg,blue,0,1,61,50,50
12389,UG,val_arr,neu,red,0,1,61,50,50
12389,UG,val_arr,neg,blue,0,1,61,43,50
12389,UG,val_arr,neu,red,0,1,61,61,41
12389,UG,exp,neu,red,0,1,57,61,41
12389,UG,val_arr,neg,blue,0,1,57,50,50
12389,UG,exp,neu,red,0,1,55,50,50
12389,UG,exp,neg,red,1,1,55,50,50
12389,UG,exp,neu,blue,1,1,58,50,50
12389,UG,exp,neg,blue,0,1,57,50,50
12389,UG,exp,neu,red,0,1,45,50,50
12389,UG,exp,neu,red,0,1,45,50,50
12389,UG,val_arr,neg,blue,0,1,45,50,50
12389,UG,exp,neu,blue,1,1,54,50,50
12389,UG,val_arr,neg,blue,0,1,54,46,53
12389,UG,exp,neu,blue,1,1,52,46,53
12389,UG,exp,neg,blue,0,1,56,46,53
12389,UG,val_arr,neg,blue,0,1,56,0,63
12389,UG,exp,neu,red,0,1,47,0,63
12389,UG,val_arr,neu,red,0,1,47,59,45
12389,UG,exp,neg,blue,0,1,61,59,45
12389,UG,val_arr,neg,red,1,1,61,19,60
12389,UG,val_arr,neg,red,1,1,61,50,50
12389,UG,val_arr,neu,blue,1,1,61,56,50
12389,UG,exp,neg,blue,0,1,55,56,50
12389,UG,exp,neu,red,0,1,48,56,50
12389,UG,val_arr,neg,red,1,1,48,50,50
12389,UG,val_arr,neg,blue,0,1,48,11,73
12389,UG,exp,neu,red,0,1,43,11,73
12389,UG,val_arr,neg,blue,0,1,43,22,54
12389,UG,val_arr,neg,blue,0,1,43,38,55
12389,UG,exp,neg,blue,0,1,43,38,55
12389,UG,val_arr,neu,red,0,1,43,58,50
12389,UG,val_arr,neu,red,0,1,43,50,50
12389,UG,val_arr,neg,red,1,1,43,29,50
12389,UG,exp,neg,blue,0,1,33,29,50
12389,UG,val_arr,neu,red,0,1,33,50,50
12389,UG,val_arr,neu,red,0,1,33,50,50
12389,UG,exp,neg,blue,0,1,59,50,50
12389,UG,exp,neg,red,1,1,25,50,50
12389,UG,val_arr,neu,blue,1,1,25,50,50
12389,UG,exp,neg,blue,0,1,45,50,50
12389,UG,exp,neu,blue,1,1,53,50,50
12389,UG,exp,neu,red,0,1,59,50,50
12389,UG,val_arr,neu,red,0,1,59,56,50
12389,UG,exp,neg,blue,0,1,60,56,50
12389,UG,val_arr,neu,blue,1,1,60,50,50
12389,UG,exp,neg,red,1,1,43,50,50
12389,UG,val_arr,neu,red,0,1,43,82,50
12389,UG,val_arr,neu,blue,1,1,43,60,46
12389,UG,exp,neg,blue,0,1,73,60,46
12387,CG,val_arr,neu,blue,0,1,92,77,37
12387,CG,val_arr,neu,blue,0,1,92,79,44
12387,CG,exp,neg,blue,1,1,22,79,44
12387,CG,val_arr,neg,red,0,1,22,23,65
12387,CG,exp,neg,red,0,1,69,23,65
12387,CG,val_arr,neg,red,0,1,69,13,72
12387,CG,val_arr,neg,red,0,1,69,42,53
12387,CG,val_arr,neu,blue,0,1,69,63,39
12387,CG,exp,neg,red,0,1,69,63,39
12387,CG,exp,neg,blue,1,1,28,63,39
12387,CG,exp,neg,red,0,1,68,63,39
12387,CG,val_arr,neg,blue,1,1,68,18,74
12387,CG,val_arr,neg,red,0,1,68,40,61
12387,CG,val_arr,neg,blue,1,1,68,47,50
12387,CG,val_arr,neu,blue,0,1,68,63,42
12387,CG,exp,neg,blue,1,1,43,63,42
12387,CG,exp,neu,red,1,1,70,63,42
12387,CG,val_arr,neu,red,1,1,70,70,38
12387,CG,exp,neu,red,1,1,44,70,38
12387,CG,val_arr,neg,red,0,1,44,36,60
12387,CG,val_arr,neu,blue,0,1,44,75,30
12387,CG,val_arr,neg,red,0,1,44,29,64
12387,CG,exp,neu,blue,0,1,59,29,64
12387,CG,val_arr,neg,blue,1,1,59,44,56
12387,CG,exp,neg,blue,1,1,62,44,56
12387,CG,val_arr,neu,blue,0,1,62,59,37
12387,CG,val_arr,neu,blue,0,1,62,67,34
12387,CG,exp,neu,red,1,1,44,67,34
12387,CG,val_arr,neg,red,0,1,44,32,63
12387,CG,val_arr,neg,blue,1,1,44,24,64
12387,CG,exp,neu,blue,0,1,54,24,64
12387,CG,exp,neu,blue,0,1,55,24,64
12387,CG,exp,neg,red,0,1,56,24,64
12387,CG,exp,neu,blue,0,1,58,24,64
12387,CG,val_arr,neu,red,1,1,58,63,41
12387,CG,exp,neu,blue,0,1,53,63,41
12387,CG,val_arr,neg,red,0,1,53,20,68
12387,CG,exp,neg,red,0,1,56,20,68
12387,CG,exp,neg,red,0,1,62,20,68
12387,CG,val_arr,neu,red,1,1,62,55,50
12387,CG,val_arr,neg,red,0,1,62,46,50
12387,CG,val_arr,neg,red,0,1,62,20,72
12387,CG,val_arr,neg,blue,1,1,62,29,66
12387,CG,exp,neu,blue,0,1,62,29,66
12387,CG,val_arr,neu,red,1,1,62,54,50
12387,CG,val_arr,neu,red,1,1,62,78,20
12387,CG,val_arr,neu,blue,0,1,62,71,26
12387,CG,exp,neg,red,0,1,56,71,26
12387,CG,exp,neg,red,0,1,59,71,26
12387,CG,exp,neg,red,0,1,63,71,26
12387,CG,val_arr,neg,red,0,1,63,46,54
12387,CG,exp,neu,blue,0,1,66,46,54
12387,CG,exp,neg,red,0,1,62,46,54
12387,CG,exp,neg,red,0,1,69,46,54
12387,CG,val_arr,neu,blue,0,1,69,71,33
12387,CG,exp,neg,red,0,1,50,71,33
12387,CG,exp,neg,red,0,1,72,71,33
12387,CG,val_arr,neu,blue,0,1,72,67,32
12387,CG,exp,neg,red,0,1,73,67,32
12387,CG,exp,neu,red,1,1,72,67,32
12387,CG,val_arr,neu,blue,0,1,72,73,24
12387,CG,exp,neu,red,1,1,71,73,24
12387,CG,exp,neg,blue,1,1,47,73,24
12387,CG,val_arr,neu,blue,0,1,47,57,46
12387,CG,val_arr,neg,red,0,1,47,32,60
12387,CG,val_arr,neu,blue,0,1,47,77,25
12387,CG,val_arr,neg,red,0,1,47,25,74
12387,CG,exp,neu,blue,0,1,75,25,74
12387,CG,exp,neu,blue,0,1,45,25,74
12387,CG,val_arr,neg,red,0,1,45,42,54
12387,CG,exp,neu,blue,0,1,44,42,54
12387,CG,val_arr,neu,blue,0,1,44,62,45
12387,CG,exp,neu,blue,0,1,45,62,45
12387,CG,exp,neu,blue,0,1,44,62,45
12387,CG,exp,neu,blue,0,1,42,62,45
12387,CG,val_arr,neg,red,0,1,42,35,62
12387,CG,val_arr,neu,blue,0,1,42,71,33
12387,CG,exp,neu,blue,0,1,40,71,33
12387,CG,exp,neu,blue,0,1,50,71,33
12387,CG,exp,neg,red,0,1,69,71,33
12386,CG,val_arr,neu,red,1,1,0,76,4
12386,CG,exp,neu,blue,0,1,15,76,4
12386,CG,val_arr,neu,blue,0,1,15,90,3
12386,CG,val_arr,neu,blue,0,1,15,99,0
12386,CG,val_arr,neg,red,0,1,15,3,23
12386,CG,val_arr,neg,red,0,1,15,8,37
12386,CG,exp,neu,blue,0,1,0,8,37
12386,CG,exp,neu,blue,0,1,2,8,37
12386,CG,val_arr,neg,red,0,1,2,12,6
12386,CG,exp,neg,blue,1,1,3,12,6
12386,CG,val_arr,neu,blue,0,1,3,98,0
12386,CG,exp,neu,red,1,1,68,98,0
12386,CG,val_arr,neg,red,0,1,68,0,90
12386,CG,exp,neg,blue,1,1,2,0,90
12386,CG,exp,neu,blue,0,1,17,0,90
12386,CG,val_arr,neu,blue,0,1,17,90,6
12386,CG,val_arr,neu,blue,0,1,17,56,5
12386,CG,exp,neg,red,0,1,78,56,5
12386,CG,exp,neg,blue,1,1,22,56,5
12386,CG,val_arr,neg,red,0,1,22,3,71
12386,CG,val_arr,neg,blue,1,1,22,11,68
12386,CG,val_arr,neu,red,1,1,22,81,17
12386,CG,exp,neu,blue,0,1,29,81,17
12386,CG,exp,neu,blue,0,1,20,81,17
12386,CG,val_arr,neg,blue,1,1,20,9,64
12386,CG,val_arr,neu,blue,0,1,20,75,15
12386,CG,exp,neg,red,0,1,70,75,15
12386,CG,exp,neg,red,0,1,68,75,15
12386,CG,val_arr,neg,blue,1,1,68,50,21
12386,CG,exp,neg,red,0,1,77,50,21
12386,CG,exp,neg,red,0,1,84,50,21
12386,CG,val_arr,neu,red,1,1,84,87,10
12386,CG,exp,neg,red,0,1,77,87,10
12386,CG,val_arr,neg,red,0,1,77,4,70
12386,CG,val_arr,neg,red,0,1,77,0,76
12386,CG,val_arr,neu,blue,0,1,77,98,92
12386,CG,val_arr,neu,blue,0,1,77,98,81
12386,CG,exp,neg,red,0,1,72,98,81
12386,CG,exp,neg,red,0,1,84,98,81
12386,CG,val_arr,neu,blue,0,1,84,85,8
12386,CG,val_arr,neg,red,0,1,84,18,72
12386,CG,val_arr,neg,red,0,1,84,4,68
12386,CG,val_arr,neg,blue,1,1,84,50,0
12386,CG,val_arr,neu,blue,0,1,84,100,100
12386,CG,exp,neg,red,0,1,72,100,100
12386,CG,val_arr,neu,blue,0,1,72,88,16
12386,CG,val_arr,neu,blue,0,1,72,89,0
12386,CG,exp,neg,red,0,1,79,89,0
12386,CG,val_arr,neg,red,0,1,79,8,76
12386,CG,val_arr,neu,blue,0,1,79,89,4
12386,CG,exp,neu,blue,0,1,24,89,4
12386,CG,exp,neg,blue,1,1,20,89,4
12386,CG,exp,neg,blue,1,1,28,89,4
12386,CG,val_arr,neu,red,1,1,28,84,4
12386,CG,val_arr,neu,blue,0,1,28,88,14
12386,CG,exp,neu,red,1,1,81,88,14
12386,CG,exp,neu,blue,0,1,26,88,14
12386,CG,exp,neu,blue,0,1,21,88,14
12386,CG,val_arr,neg,red,0,1,21,50,8
12386,CG,exp,neu,blue,0,1,25,50,8
12386,CG,exp,neu,red,1,1,83,50,8
12386,CG,exp,neu,red,1,1,76,50,8
12386,CG,val_arr,neu,red,1,1,76,100,4
12386,CG,exp,neu,blue,0,1,22,100,4
12386,CG,exp,neu,blue,0,1,24,100,4
12386,CG,exp,neu,blue,0,1,24,100,4
12386,CG,val_arr,neg,red,0,1,24,17,33
12386,CG,exp,neu,blue,0,1,26,17,33
12386,CG,exp,neg,red,0,1,74,17,33
12386,CG,exp,neg,red,0,1,74,17,33
12386,CG,exp,neu,red,1,1,76,17,33
12386,CG,exp,neu,blue,0,1,25,17,33
12386,CG,exp,neg,red,0,1,81,17,33
12386,CG,val_arr,neg,red,0,1,81,5,75
12386,CG,val_arr,neg,red,0,1,81,50,7
12386,CG,exp,neg,red,0,1,77,50,7
12386,CG,val_arr,neg,red,0,1,77,10,32
12386,CG,val_arr,neg,blue,1,1,77,40,6
12386,CG,exp,neg,red,0,1,74,40,6
12386,CG,val_arr,neu,blue,0,1,74,71,18
12385,UG,exp,neg,blue,0,1,84,100,31
12385,UG,val_arr,neu,red,0,1,84,96,68
12385,UG,val_arr,neu,red,0,1,84,100,58
12385,UG,exp,neg,blue,0,1,100,100,58
12385,UG,val_arr,neg,blue,0,1,100,0,64
12385,UG,exp,neu,blue,1,1,15,0,64
12385,UG,val_arr,neu,red,0,1,15,92,20
12385,UG,exp,neu,red,0,1,88,92,20
12385,UG,exp,neu,red,0,1,88,92,20
12385,UG,val_arr,neu,red,0,1,88,100,9
12385,UG,exp,neu,red,0,1,100,100,9
12385,UG,val_arr,neu,red,0,1,100,100,71
12385,UG,val_arr,neu,red,0,1,100,71,50
12385,UG,exp,neg,red,1,1,100,71,50
12385,UG,val_arr,neg,blue,0,1,100,0,76
12385,UG,val_arr,neg,blue,0,1,100,50,50
12385,UG,exp,neg,red,1,1,24,50,50
12385,UG,val_arr,neg,blue,0,1,24,0,68
12385,UG,exp,neg,blue,0,1,12,0,68
12385,UG,exp,neg,blue,0,1,15,0,68
12385,UG,val_arr,neu,red,0,1,15,88,24
12385,UG,val_arr,neg,red,1,1,15,3,66
12385,UG,exp,neu,red,0,1,84,3,66
12385,UG,exp,neg,red,1,1,15,3,66
12385,UG,exp,neu,red,0,1,83,3,66
12385,UG,exp,neg,blue,0,1,24,3,66
12385,UG,val_arr,neg,blue,0,1,24,50,50
12385,UG,val_arr,neg,blue,0,1,24,0,81
12385,UG,val_arr,neu,red,0,1,24,50,50
12385,UG,exp,neg,blue,0,1,50,50,50
12385,UG,exp,neu,red,0,1,25,50,50
12385,UG,exp,neu,blue,1,1,21,50,50
12385,UG,exp,neu,red,0,1,67,50,50
12385,UG,val_arr,neu,red,0,1,67,63,50
12385,UG,val_arr,neu,red,0,1,67,0,79
12385,UG,exp,neu,red,0,1,21,0,79
12385,UG,val_arr,neg,blue,0,1,21,0,70
12385,UG,val_arr,neg,blue,0,1,21,0,74
12385,UG,exp,neg,blue,0,1,18,0,74
12385,UG,val_arr,neu,red,0,1,18,100,10
12385,UG,exp,neg,blue,0,1,20,100,10
12385,UG,exp,neu,red,0,1,67,100,10
12385,UG,val_arr,neg,blue,0,1,67,0,86
12385,UG,val_arr,neu,blue,1,1,67,100,71
12385,UG,exp,neg,blue,0,1,23,100,71
12385,UG,val_arr,neg,red,1,1,23,50,50
