workerId,prolific_id,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,IUS_tot,IUS_prospective,IUS_inhibitory,age,sex
14557,60f14f266cba78a393c2ae36,CG,exp,neu,66,32,67,2,47,26,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,62,32,67,2,48,27,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,62,17,87,2,49,22,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,71,17,87,2,50,28,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,67,17,87,2,51,29,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,36,17,87,2,52,30,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,36,14,79,2,53,23,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,78,14,79,2,54,31,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,35,14,79,2,55,32,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,35,50,50,2,56,24,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,35,17,89,2,57,25,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,35,62,38,2,58,26,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,35,26,77,2,59,27,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,35,56,55,2,60,28,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,35,50,50,2,61,29,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,60,50,50,2,62,33,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,37,50,50,2,63,34,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,37,43,55,2,64,30,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,56,43,55,2,65,35,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,56,25,81,2,66,31,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,42,25,81,2,67,36,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,42,50,50,2,68,32,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,42,11,87,2,69,33,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,42,24,68,2,70,34,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,36,24,68,2,71,37,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,37,24,68,2,72,38,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,37,23,70,2,73,35,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,66,23,70,2,74,39,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,66,67,30,2,75,36,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,45,67,30,2,76,40,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,45,64,35,2,77,37,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,45,4,90,2,78,38,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,45,60,50,2,79,39,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,45,56,50,2,80,40,blue,0,38,23,15,25,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,50,100,70,1,1,1,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,50,17,65,1,2,1,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,50,17,65,1,3,2,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,50,17,65,1,4,3,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,30,17,65,1,5,4,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,30,50,1,1,6,2,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,41,50,1,1,7,5,blue,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,41,75,11,1,8,3,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,40,75,11,1,9,6,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,40,39,58,1,10,4,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,40,82,44,1,11,5,red,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,40,75,14,1,12,6,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,40,100,0,1,13,7,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,69,100,0,1,14,7,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,74,100,0,1,15,8,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,100,100,0,1,16,9,blue,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,100,43,54,1,17,8,blue,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,0,43,54,1,18,10,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,0,50,58,1,19,9,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,0,52,51,1,20,10,red,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neg,53,52,51,1,21,11,blue,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,exp,neu,100,52,51,1,22,12,blue,0,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neu,100,50,41,1,23,11,red,1,33,23,10,23,Male
14556,60eb6fa595b9d3ac216e91bc,CG,val_arr,neg,100,47,56,1,24,12,red,0,33,23,10,23,Male
