workerId,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,age,sex,ITI,ISI,response_time_ISI_EXP,response_time_SAM_valence,response_time_SAM_arousal,timing_S1,timing_S2
12546,CG,exp,neg,56,26,55,2,74,35,neg,0,57,Female,1117,1000,4593,2698,3020,250,1000
12546,CG,val_arr,neu,56,50,50,2,75,40,neu,0,57,Female,1025,1000,4593,3305,1138,250,1000
12546,CG,exp,neu,50,50,50,2,76,36,neu,0,57,Female,892,1000,1245,3305,1138,250,1000
12546,CG,exp,neg,50,50,50,2,77,37,neu,1,57,Female,1120,1000,1072,3305,1138,250,1000
12546,CG,exp,neg,50,50,50,2,78,38,neu,1,57,Female,1078,1000,895,3305,1138,250,1000
12546,CG,exp,neu,55,50,50,2,79,39,neu,0,57,Female,952,1000,4096,3305,1138,250,1000
12546,CG,exp,neu,50,50,50,2,80,40,neu,0,57,Female,1000,1000,848,3305,1138,250,1000
12544,UG,val_arr,neu,37,100,35,1,1,1,neu,0,37,Male,1016,1000,NA,3035,3760,250,1000
12544,UG,val_arr,neu,37,100,50,1,2,2,neg,1,37,Male,1117,1000,NA,2839,1317,250,1000
12544,UG,exp,neg,30,100,50,1,3,1,neg,0,37,Male,1057,1000,4672,2839,1317,250,1000
12544,UG,exp,neg,36,100,50,1,4,2,neu,1,37,Male,954,1000,9203,2839,1317,250,1000
12544,UG,val_arr,neg,36,37,59,1,5,3,neg,0,37,Male,1167,1000,9203,4105,5808,250,1000
12544,UG,val_arr,neg,36,0,0,1,6,4,neg,0,37,Male,1010,1000,9203,2719,3994,250,1000
12544,UG,exp,neg,38,0,0,1,7,3,neg,0,37,Male,1067,1000,5007,2719,3994,250,1000
12544,UG,val_arr,neu,38,32,21,1,8,5,neu,0,37,Male,976,1000,5007,4654,4538,250,1000
12544,UG,exp,neg,40,32,21,1,9,4,neg,0,37,Male,1133,1000,3493,4654,4538,250,1000
12544,UG,exp,neg,69,32,21,1,10,5,neg,0,37,Male,1123,1000,5435,4654,4538,250,1000
12544,UG,exp,neu,32,32,21,1,11,6,neu,0,37,Male,940,1000,3839,4654,4538,250,1000
12544,UG,val_arr,neg,32,7,14,1,12,6,neg,0,37,Male,880,1000,3839,3377,2513,250,1000
12544,UG,exp,neg,21,7,14,1,13,7,neg,0,37,Male,1112,1000,3211,3377,2513,250,1000
12544,UG,exp,neu,75,7,14,1,14,8,neg,1,37,Male,1068,1000,4319,3377,2513,250,1000
